,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
60,000150,宜华健康,13.18,0.61,5,5,10,11.79,11.79,14.11
3455,603876,鼎胜新材,20.05,2.82,2,2,15,2.82,2.82,14.11
757,002305,南国置业,3.40,1.19,3,3,18,3.03,3.03,14.09
2113,600026,中远海能,5.91,-0.17,-3,-1,10,0.0,0.0,14.09
3128,603078,江化微,32.14,0.09,2,9,16,0.09,11.71,14.09
1320,002896,中大力德,34.67,-1.23,4,2,15,4.71,-1.23,14.08
198,000628,高新发展,10.94,0.27,2,2,17,0.27,0.27,14.08
2715,600754,锦江股份,25.14,-0.44,-1,-1,19,0.0,0.0,14.07
2929,601126,四方股份,6.49,1.72,2,3,18,1.72,4.17,14.06
2617,600647,同达创业,14.62,1.32,3,3,18,1.32,1.32,14.04
668,002215,诺 普 信,6.66,3.42,4,3,15,6.73,5.55,14.04
1089,002646,青青稞酒,12.36,1.64,9,9,19,9.87,9.87,14.02
1942,300595,欧普康视,47.91,-2.66,-1,-1,8,0.0,0.0,14.02
233,000681,视觉中国,27.99,-1.17,-1,3,17,0.0,0.36,14.01
2661,600697,欧亚集团,21.64,3.05,5,19,18,5.15,15.54,14.01
2168,600095,哈高科,4.80,1.91,4,9,17,6.67,12.41,14.01
1007,002562,兄弟科技,5.21,2.36,3,3,4,12.53,12.53,14.0
3199,603226,菲林格尔,19.70,4.95,1,3,16,0.0,4.62,14.0
2301,600248,延长化建,4.56,1.56,9,19,18,9.09,16.03,14.0
2327,600281,太化股份,4.24,2.17,2,2,17,2.17,2.17,13.98
1568,300207,欣旺达,12.25,3.11,4,3,10,7.46,5.6,13.95
540,002085,万丰奥威,8.33,2.46,2,7,19,2.46,6.79,13.95
1153,002713,东易日盛,18.17,1.06,2,3,16,1.06,3.18,13.92
312,000797,中国武夷,6.06,1.0,4,4,9,1.34,1.34,13.91
235,000683,远兴能源,2.95,3.51,5,10,19,4.98,10.9,13.9
2704,600742,一汽富维,12.21,1.58,4,3,19,4.09,3.56,13.9
2367,600327,大东方,5.08,1.4,3,11,19,2.21,11.4,13.9
298,000779,三毛派神,10.00,1.73,5,18,18,3.52,13.9,13.9
1232,002800,天顺股份,19.76,3.19,3,3,17,4.66,4.66,13.89
3339,603615,茶花股份,10.09,2.13,5,18,17,4.45,15.84,13.88
1309,002884,凌霄泵业,24.71,0.86,9,19,18,7.81,16.23,13.87
2903,601015,陕西黑猫,6.32,2.76,4,13,17,3.78,13.06,13.87
3046,601898,中煤能源,5.34,1.71,4,13,18,2.89,11.02,13.86
187,000613,大东海A,7.40,0.41,4,3,13,4.08,3.06,13.85
2171,600098,广州发展,6.41,1.42,5,19,18,3.05,15.08,13.85
1374,300009,安科生物,15.88,2.25,5,9,9,4.13,13.84,13.84
3069,601991,大唐发电,3.54,2.61,4,9,18,5.04,10.62,13.83
590,002135,东南网架,5.76,1.95,10,13,18,10.34,10.77,13.83
1109,002666,德联集团,5.19,0.78,2,9,9,0.78,13.82,13.82
3038,601872,招商轮船,4.78,1.27,4,10,10,2.36,13.81,13.81
3059,601958,金钼股份,7.17,1.85,4,3,18,4.06,3.17,13.81
108,000513,丽珠集团,34.44,0.7,-1,8,8,0.0,13.81,13.81
1219,002783,凯龙股份,8.33,1.22,4,3,16,4.39,3.22,13.8
2027,300683,海特生物,31.03,1.67,5,18,17,4.94,18.89,13.79
1221,002786,银宝山新,10.48,0.19,4,2,10,3.46,0.19,13.79
1368,300003,乐普医疗,26.16,-0.3,-1,9,8,0.0,17.36,13.79
240,000690,宝新能源,7.59,0.0,5,9,19,3.27,6.6,13.79
2633,600665,天地源,4.21,1.45,10,19,17,10.21,16.3,13.78
1996,300652,雷迪克,22.98,0.92,2,9,18,0.92,6.88,13.76
1905,300553,集智股份,36.59,2.15,2,9,16,2.15,9.72,13.74
1723,300365,恒华科技,25.91,1.65,3,3,8,5.88,5.88,13.74
2490,600500,中化国际,8.03,0.37,5,9,18,4.02,9.55,13.74
2584,600608,ST沪科,4.80,2.13,13,18,15,11.63,15.38,13.74
3252,603356,华菱精工,14.91,2.9,3,3,16,5.59,5.59,13.73
450,000995,*ST皇台,4.64,4.27,1,1,17,0.0,0.0,13.73
1384,300019,硅宝科技,7.62,2.83,5,13,18,6.57,10.6,13.73
2318,600269,赣粤高速,4.56,2.47,4,13,18,3.87,11.22,13.72
334,000825,太钢不锈,5.39,3.06,4,9,9,3.65,13.71,13.71
1683,300324,旋极信息,8.13,3.17,4,3,4,13.71,11.07,13.71
1355,002935,天奥电子,50.48,-0.39,3,3,16,2.75,2.75,13.67
3185,603192,汇得科技,33.86,1.32,9,8,16,10.69,6.54,13.66
3084,603010,万盛股份,15.33,0.33,4,4,16,5.43,5.43,13.64
3445,603855,华荣股份,9.25,1.65,5,9,17,4.64,7.81,13.64
666,002213,特 尔 佳,11.51,10.04,2,3,3,10.04,13.62,13.62
3087,603013,亚普股份,18.69,0.54,3,18,15,1.85,18.44,13.62
2809,600861,北京城乡,7.76,0.91,5,19,19,4.02,13.62,13.62
2081,300742,越博动力,45.55,2.68,3,3,16,4.83,4.83,13.62
286,000757,浩物股份,5.76,1.23,3,2,18,3.97,1.23,13.61
1932,300583,赛托生物,37.03,1.9,5,9,16,4.13,9.95,13.59
2381,600345,长江通信,24.59,0.33,3,1,16,0.04,0.0,13.58
2477,600483,福能股份,9.62,0.52,4,10,19,2.89,9.07,13.58
2669,600706,曲江文旅,12.05,1.86,5,18,17,4.24,15.64,13.57
2239,600178,东安动力,5.61,1.08,9,17,13,10.0,20.65,13.56
179,000605,渤海股份,10.81,1.12,3,3,16,2.76,2.76,13.55
902,002454,松芝股份,5.28,2.52,3,3,16,6.02,6.02,13.55
2975,601366,利群股份,7.21,2.71,3,3,16,5.56,5.56,13.54
1314,002889,东方嘉盛,27.36,0.51,5,8,17,3.52,3.83,13.53
1080,002637,赞宇科技,8.31,1.59,5,19,18,4.01,15.1,13.52
3480,603916,苏博特,13.27,0.0,4,18,17,5.91,14.69,13.52
3251,603355,莱克电气,25.44,1.88,4,19,18,4.13,17.07,13.52
463,002004,华邦健康,5.63,1.62,3,3,18,3.3,3.3,13.51
3219,603298,杭叉集团,14.28,0.99,3,3,19,2.37,2.37,13.51
2590,600615,丰华股份,12.18,3.48,5,8,8,7.69,13.51,13.51
845,002397,梦洁股份,5.04,2.23,5,19,18,3.7,16.13,13.51
20,000026,飞亚达Ａ,8.83,1.49,2,9,18,1.49,7.29,13.5
1256,002826,易明医药,12.11,3.5,5,9,17,5.12,11.61,13.5
2006,300662,科锐国际,34.09,-0.47,-1,5,8,0.0,6.13,13.48
3250,603348,文灿股份,24.62,3.01,2,9,16,3.01,11.1,13.46
114,000520,长航凤凰,3.54,2.61,2,2,14,2.61,2.61,13.46
1287,002861,瀛通通讯,22.42,1.4,4,3,18,4.91,4.28,13.46
983,002538,司尔特,5.82,1.75,5,9,18,3.93,7.58,13.45
519,002062,宏润建设,4.47,3.0,5,9,18,4.68,9.83,13.45
575,002120,韵达股份,39.73,-2.62,8,8,8,13.45,13.45,13.45
909,002461,珠江啤酒,5.67,0.0,3,9,18,1.43,9.25,13.4
1276,002849,威星智能,16.26,0.06,3,3,17,2.78,2.78,13.39
3280,603458,勘设股份,34.50,2.22,2,9,18,2.22,10.44,13.37
1068,002625,光启技术,11.70,-1.76,2,-1,16,-1.76,0.0,13.37
1804,300448,浩云科技,12.48,-1.5,4,3,9,8.81,5.05,13.35
1685,300326,凯利泰,10.96,-0.09,-1,8,8,0.0,13.34,13.34
129,000539,粤电力Ａ,4.59,1.32,3,3,18,2.46,2.46,13.33
771,002320,海峡股份,15.57,0.39,3,19,18,0.58,14.65,13.32
2074,300735,光弘科技,22.64,-0.61,5,4,9,9.9,8.53,13.31
370,000888,峨眉山Ａ,6.98,3.1,3,3,19,4.02,4.02,13.31
3265,603380,易德龙,16.95,-0.64,4,3,17,4.95,3.61,13.3
1612,300251,光线传媒,9.38,2.4,9,9,9,13.29,13.29,13.29
417,000952,广济药业,11.26,1.26,5,9,18,3.68,9.11,13.28
2446,600429,三元股份,5.81,1.04,13,13,18,10.04,10.04,13.26
2080,300741,华宝股份,36.25,4.11,4,9,18,5.9,9.85,13.25
1174,002735,王子新材,24.12,2.16,2,1,17,2.16,0.0,13.24
659,002206,海 利 得,4.62,2.21,2,2,18,2.21,2.21,13.24
3368,603676,卫信康,12.83,3.47,5,3,17,7.01,5.95,13.24
2054,300711,广哈通信,20.53,0.24,3,3,16,4.27,4.27,13.24
2039,300695,兆丰股份,64.12,1.14,9,9,16,10.74,10.74,13.23
1777,300421,力星股份,14.38,1.99,5,9,18,5.12,7.96,13.23
2030,300686,智动力,12.94,10.03,3,3,3,13.21,13.21,13.21
3377,603689,皖天然气,12.26,0.16,9,9,18,10.15,10.15,13.2
3186,603196,日播时尚,9.95,1.74,3,3,13,5.4,5.4,13.2
288,000759,中百集团,6.70,1.67,5,3,13,5.85,3.88,13.18
1343,002921,联诚精密,25.08,2.24,3,3,16,3.76,3.76,13.18
3357,603657,春光科技,33.30,3.19,5,8,17,3.84,6.87,13.15
1993,300649,杭州园林,26.69,0.3,5,9,18,2.07,6.42,13.14
954,002508,老板电器,28.68,0.28,4,4,4,13.14,13.14,13.14
3483,603919,金徽酒,13.36,1.44,1,1,17,0.0,0.0,13.12
3429,603809,豪能股份,17.17,0.94,2,18,16,0.94,15.39,13.11
2895,601003,柳钢股份,8.28,2.1,1,9,9,0.0,13.11,13.11
3264,603378,亚士创能,15.45,-1.72,-1,-1,17,0.0,0.0,13.1
1006,002561,徐家汇,9.25,1.43,5,18,18,4.28,13.08,13.08
2170,600097,开创国际,12.37,1.06,5,3,18,3.69,2.66,13.07
3197,603223,恒通股份,11.68,1.3,5,9,18,4.38,7.85,13.07
3472,603898,好莱客,19.31,1.15,2,2,9,1.15,1.15,13.06
3198,603225,新凤鸣,19.57,3.6,9,9,16,11.64,11.64,13.06
2629,600661,昂立教育,22.26,-0.09,3,3,17,3.39,3.39,13.05
3272,603393,新天然气,34.07,0.74,4,9,18,1.37,6.6,13.04
981,002536,西泵股份,11.80,2.16,2,2,19,2.16,2.16,13.03
1469,300107,建新股份,12.15,-0.25,-1,8,17,0.0,6.86,13.02
2331,600285,羚锐制药,8.42,0.84,5,3,18,1.69,1.45,13.02
74,000402,金 融 街,8.34,0.36,9,9,9,13.01,13.01,13.01
118,000525,红 太 阳,15.48,0.32,5,5,17,4.03,4.03,12.99
714,002262,恩华药业,12.09,2.2,5,8,8,8.14,12.99,12.99
704,002251,步 步 高,9.59,0.21,4,8,9,1.16,6.67,12.96
1235,002803,吉宏股份,18.48,1.82,2,2,13,1.82,1.82,12.96
3379,603693,江苏新能,16.48,2.87,3,3,18,4.44,4.44,12.95
1017,002572,索菲亚,22.61,3.19,3,3,3,12.94,12.94,12.94
1319,002895,川恒股份,14.24,1.14,5,3,17,2.74,2.67,12.93
470,002011,盾安环境,5.85,1.56,3,2,15,4.65,1.56,12.93
1180,002741,光华科技,15.73,0.51,4,3,16,4.94,1.48,12.92
3477,603908,牧高笛,24.99,1.83,5,18,16,4.39,14.74,12.92
2274,600218,全柴动力,13.91,0.72,4,3,4,12.91,5.54,12.91
2685,600723,首商股份,7.17,0.99,5,9,17,5.75,9.8,12.91
3058,601952,苏垦农发,7.62,1.06,9,8,18,7.63,3.81,12.89
3245,603336,宏辉果蔬,17.87,0.79,5,8,16,2.41,4.38,12.89
1981,300636,同和药业,20.32,2.73,5,5,17,4.85,4.85,12.89
642,002188,*ST巴士,4.12,1.73,5,5,5,12.88,12.88,12.88
1069,002626,金达威,14.29,0.78,5,8,18,2.95,2.14,12.88
3168,603161,科华控股,16.06,2.49,5,18,16,4.08,17.06,12.86
2047,300703,创源文化,16.67,2.14,5,8,17,4.91,5.11,12.86
886,002438,江苏神通,7.03,2.93,5,5,18,5.08,5.08,12.84
674,002221,东华能源,9.06,0.55,3,2,19,2.14,0.55,12.83
2537,600557,康缘药业,12.75,0.79,5,10,10,4.34,12.83,12.83
2806,600858,银座股份,5.81,2.47,13,13,13,12.82,12.82,12.82
2808,600860,京城股份,5.72,4.0,8,8,15,6.52,6.52,12.82
1023,002578,闽发铝业,3.70,2.21,4,4,18,4.82,4.82,12.8
1500,300138,晨光生物,6.61,1.07,5,9,19,1.54,8.54,12.8
3315,603578,三星新材,21.85,2.34,5,9,19,5.66,8.81,12.8
1008,002563,森马服饰,10.94,-1.53,5,5,10,8.86,8.86,12.78
1039,002594,比亚迪,54.44,0.67,2,1,19,0.67,0.0,12.78
1845,300490,华自科技,13.95,3.64,5,13,13,5.28,12.77,12.77
2057,300715,凯伦股份,24.96,-0.08,2,8,13,-0.08,8.62,12.74
3501,603970,中农立华,17.27,2.49,3,8,17,3.1,5.3,12.73
1260,002830,名雕股份,16.39,1.8,5,18,15,4.33,15.5,12.72
226,000672,上峰水泥,10.28,0.29,7,8,9,6.53,8.32,12.72
2601,600628,新世界,7.36,0.55,5,17,17,3.37,12.71,12.71
206,000637,茂化实华,4.79,2.57,3,3,13,4.13,4.13,12.71
1967,300621,维业股份,10.74,1.51,5,3,17,3.97,3.27,12.7
2561,600583,海油工程,6.04,0.83,-2,-2,19,0.83,0.83,12.69
2533,600551,时代出版,10.04,1.52,3,3,18,3.08,3.08,12.68
1337,002915,中欣氟材,24.22,2.19,3,3,16,3.86,3.86,12.65
3309,603559,中通国脉,25.13,-0.24,3,3,16,4.97,4.97,12.64
2399,600367,红星发展,8.83,1.26,5,3,18,5.12,4.74,12.63
1968,300622,博士眼镜,19.00,2.32,2,3,17,2.32,3.6,12.63
2209,600141,兴发集团,11.59,1.49,5,18,16,4.32,14.87,12.63
2163,600089,特变电工,8.13,0.37,3,2,19,2.14,0.37,12.6
3414,603777,来伊份,11.80,2.61,3,3,14,4.42,4.42,12.6
2908,601021,春秋航空,36.91,3.22,5,13,18,4.56,11.21,12.6
2384,600350,山东高速,4.92,1.03,2,2,18,1.03,1.03,12.59
3178,603181,皇马科技,19.81,0.87,5,6,16,1.85,4.26,12.56
2605,600634,*ST富控,2.96,2.78,5,5,15,5.71,5.71,12.55
600,002146,荣盛发展,10.76,-0.65,5,8,8,12.67,12.55,12.55
472,002013,中航机电,7.81,-0.26,3,3,19,1.96,1.96,12.54
1854,300500,启迪设计,23.80,0.46,9,9,17,9.48,9.48,12.53
2999,601607,上海医药,18.98,0.26,3,3,18,1.28,1.28,12.51
1171,002732,燕塘乳业,17.90,2.34,8,8,17,6.11,6.11,12.51
2727,600768,宁波富邦,11.51,-1.46,-1,3,16,0.0,0.26,12.51
2575,600598,北大荒,9.53,0.42,4,8,18,2.69,2.47,12.51
2135,600059,古越龙山,7.74,-0.39,-1,9,18,0.0,7.8,12.5
458,001965,招商公路,9.18,0.33,3,3,25,1.32,1.32,12.5
2517,600530,交大昂立,5.22,0.58,5,3,17,5.67,4.61,12.5
1143,002701,奥瑞金,5.58,2.2,4,3,17,6.08,5.08,12.5
2511,600523,贵航股份,10.90,-0.27,4,4,18,2.54,2.54,12.49
1247,002817,黄山胶囊,19.83,0.92,4,18,17,2.64,13.7,12.48
89,000421,南京公用,5.32,1.72,3,9,18,2.5,7.47,12.47
99,000501,鄂武商Ａ,11.40,0.44,3,2,18,3.64,0.44,12.43
2761,600807,*ST天业,4.62,1.54,1,6,8,0.0,9.22,12.41
719,002267,陕天然气,8.35,1.46,1,1,19,0.0,0.0,12.38
427,000965,天保基建,4.36,1.16,4,9,16,4.06,10.66,12.37
2866,600969,郴电国际,7.09,1.0,3,3,18,2.6,2.6,12.36
2981,601390,中国中铁,7.64,0.92,4,13,18,2.41,8.99,12.35
3048,601900,南方传媒,9.64,1.26,1,4,18,0.0,0.52,12.35
2210,600143,金发科技,5.55,0.91,5,3,9,5.31,3.54,12.35
2570,600593,大连圣亚,30.74,-0.42,-1,9,13,0.0,10.02,12.35
1345,002923,润都股份,24.77,1.81,3,3,17,2.52,2.52,12.34
3420,603790,雅运股份,23.78,2.19,5,9,16,2.5,9.89,12.33
2255,600196,复星医药,29.85,0.78,9,8,8,17.75,12.3,12.3
1239,002808,恒久科技,14.73,2.43,3,3,16,2.58,2.58,12.27
3319,603585,苏利股份,23.88,1.32,5,13,19,3.06,8.3,12.27
3396,603722,阿科力,24.62,1.07,2,2,16,1.07,1.07,12.27
448,000990,诚志股份,13.20,-0.75,5,3,18,1.62,0.99,12.24
1715,300356,光一科技,8.82,9.98,3,3,3,12.21,12.21,12.21
2476,600482,中国动力,25.55,-0.2,-1,8,16,0.0,2.49,12.21
1767,300410,正业科技,23.27,1.75,2,2,14,1.75,1.75,12.2
2607,600636,三爱富,14.35,-0.28,4,3,9,3.24,1.41,12.2
2475,600481,双良节能,4.33,2.12,4,8,9,6.65,7.44,12.18
3444,603848,好太太,18.00,1.81,4,8,19,2.04,2.1,12.15
3153,603123,翠微股份,6.56,1.39,4,9,17,3.63,7.36,12.14
718,002266,浙富控股,4.71,1.29,4,9,9,4.43,12.14,12.14
71,000338,潍柴动力,10.72,-1.65,-1,4,5,0.0,6.88,12.13
406,000932,华菱钢铁,8.05,1.9,1,9,9,0.0,12.12,12.12
1877,300523,辰安科技,52.95,1.85,5,9,13,6.43,11.57,12.11
587,002132,恒星科技,3.15,2.94,3,3,18,4.65,4.65,12.1
491,002033,丽江旅游,6.68,1.83,3,3,19,2.45,2.45,12.08
2138,600062,华润双鹤,13.75,1.33,9,8,9,12.06,6.59,12.06
3392,603716,塞力斯,18.50,1.2,2,3,17,1.2,3.01,12.05
1643,300284,苏交科,12.48,2.38,2,2,8,2.38,2.38,12.03
262,000719,中原传媒,9.03,0.89,5,3,19,3.67,2.73,12.03
1924,300573,兴齐眼药,18.38,1.66,3,3,17,3.55,3.55,12.0
1858,300504,天邑股份,32.80,4.89,3,3,3,11.98,11.98,11.98
3017,601717,郑煤机,6.37,2.08,5,9,18,4.6,7.6,11.95
1873,300519,新光药业,16.03,4.02,2,9,17,4.02,11.94,11.94
3341,603617,君禾股份,19.05,2.14,5,9,18,3.98,6.78,11.93
1265,002837,英维克,20.87,0.24,2,2,18,0.24,0.24,11.9
640,002186,全 聚 德,13.10,0.92,5,9,18,2.75,8.09,11.87
2762,600808,马钢股份,4.15,2.47,4,9,9,4.27,11.86,11.86
1248,002818,富森美,24.14,0.5,5,9,21,2.77,5.05,11.86
2497,600508,上海能源,11.05,1.28,4,13,18,2.13,8.97,11.84
1350,002929,润建通信,35.58,0.48,3,3,16,4.74,4.74,11.82
2945,601188,龙江交通,3.50,2.64,3,2,18,3.86,2.64,11.82
1246,002816,和科达,18.95,-0.26,-1,8,16,0.0,6.94,11.8
1050,002606,大连电瓷,7.31,3.69,1,4,15,0.0,3.1,11.77
2852,600926,杭州银行,9.03,1.12,1,1,9,0.0,0.0,11.76
2104,600016,民生银行,6.75,0.0,9,9,13,11.2,11.2,11.75
1791,300435,中泰股份,10.95,2.15,4,3,17,3.79,2.91,11.73
1243,002812,恩捷股份,61.00,0.0,-1,10,8,0.0,19.02,11.72
933,002486,嘉麟杰,4.29,1.66,4,8,16,3.12,5.15,11.72
3233,603320,迪贝电气,19.18,0.74,2,3,18,0.74,3.23,11.71
1917,300566,激智科技,17.17,1.54,3,3,3,11.71,11.71,11.71
1853,300499,高澜股份,15.85,2.19,4,3,18,2.59,2.52,11.7
1444,300082,奥克股份,6.98,0.58,5,5,18,4.8,4.8,11.68
346,000848,承德露露,8.90,1.14,4,2,18,1.83,1.14,11.67
2847,600903,贵州燃气,22.50,1.86,5,4,15,5.88,2.97,11.66
3286,603499,翔港科技,25.89,9.98,3,3,3,11.64,11.64,11.64
2785,600833,第一医药,10.89,1.49,5,3,17,3.71,2.93,11.58
366,000883,湖北能源,4.24,1.19,4,3,18,2.91,1.68,11.58
2943,601179,中国西电,4.35,0.93,4,9,9,3.82,11.54,11.54
1843,300488,恒锋工具,26.10,0.69,5,18,13,6.14,16.26,11.54
1307,002882,金龙羽,11.12,1.46,5,3,17,3.73,3.35,11.53
3100,603028,赛福天,9.30,-0.96,-1,8,8,0.0,11.51,11.51
2625,600655,豫园股份,8.92,1.83,5,9,19,4.94,8.78,11.5
655,002202,金风科技,15.40,0.26,4,3,5,9.3,5.84,11.43
2767,600814,杭州解百,6.05,1.68,9,9,16,10.0,10.0,11.42
854,002406,远东传动,6.75,1.35,5,9,9,7.14,11.39,11.39
2407,600376,首开股份,8.32,0.12,4,9,9,3.1,11.38,11.38
2665,600702,舍得酒业,28.26,-0.63,-2,-1,18,-0.63,0.0,11.35
3293,603515,欧普照明,33.50,-2.56,5,4,5,11.3,8.91,11.3
786,002336,人人乐,7.60,2.98,3,3,13,3.54,3.54,11.27
2072,300732,设研院,37.81,1.37,8,8,18,3.7,3.7,11.27
2300,600247,*ST成城,6.22,1.47,4,8,8,5.25,11.27,11.27
3425,603801,志邦家居,29.85,0.17,5,8,8,7.84,11.26,11.26
707,002254,泰和新材,11.87,1.11,3,3,19,1.54,1.54,11.25
3148,603113,金能科技,13.85,3.28,4,3,9,5.48,4.29,11.24
1957,300610,晨化股份,13.97,1.45,3,2,17,3.4,1.45,11.23
2073,300733,西菱动力,15.60,2.3,3,9,16,3.86,8.56,11.19
303,000786,北新建材,19.88,0.56,6,8,8,12.38,11.19,11.19
3016,601700,风范股份,10.25,1.08,4,3,3,22.32,11.17,11.17
2740,600782,新钢股份,6.28,2.28,1,9,9,0.0,11.15,11.15
2499,600510,黑牡丹,6.70,1.98,5,8,16,4.36,3.55,11.11
3289,603505,金石资源,17.01,-0.29,-1,8,8,0.0,11.1,11.1
2869,600973,宝胜股份,4.61,2.22,3,3,9,4.3,4.3,11.08
1087,002644,佛慈制药,8.88,1.6,5,10,18,3.38,8.96,11.0
2915,601086,国芳集团,6.36,2.58,3,9,13,4.78,9.84,10.99
73,000401,冀东水泥,16.26,-1.03,-1,8,8,0.0,10.99,10.99
978,002533,金杯电工,5.25,0.19,5,11,10,5.0,13.39,10.99
3426,603803,瑞斯康达,13.96,4.41,4,3,3,22.03,10.97,10.97
641,002187,广百股份,9.26,1.54,4,3,18,2.43,2.21,10.9
2095,600000,浦发银行,12.02,0.33,1,13,13,0.0,10.89,10.89
3241,603331,百达精工,16.80,1.08,5,9,17,5.13,9.16,10.89
2860,600961,株冶集团,8.96,-0.11,-3,-4,17,-0.44,-0.88,10.89
2711,600749,*ST藏旅,10.30,3.31,4,3,16,6.85,5.42,10.87
859,002411,延安必康,23.11,2.3,4,4,4,10.84,10.84,10.84
764,002313,日海智能,27.25,0.93,4,3,10,8.91,7.92,10.82
3292,603508,思维列控,45.90,0.31,-2,9,9,0.31,10.79,10.79
2111,600023,浙能电力,4.98,2.05,4,9,19,3.53,7.79,10.67
2457,600456,宝钛股份,21.67,0.6,5,8,8,8.84,10.67,10.67
1846,300491,通合科技,20.16,2.96,3,3,3,10.65,10.65,10.65
2786,600834,申通地铁,7.59,1.2,9,19,18,5.71,12.11,10.64
487,002029,七 匹 狼,7.38,1.79,5,9,9,4.53,10.64,10.64
3196,603222,济民制药,16.98,3.54,1,1,10,0.0,0.0,10.62
1582,300221,银禧科技,7.73,0.39,4,4,4,10.59,10.59,10.59
3064,601975,ST长油,2.51,5.02,9,8,15,11.06,8.19,10.57
51,000069,华侨城Ａ,7.24,-0.14,4,8,13,3.58,4.17,10.53
3490,603936,博敏电子,18.70,2.75,2,9,9,2.75,10.52,10.52
2966,601318,中国平安,72.16,0.12,-2,13,13,0.12,10.52,10.52
2925,601113,华鼎股份,8.00,1.27,4,4,13,3.49,3.49,10.5
1252,002822,中装建设,6.11,3.38,9,9,9,10.49,10.49,10.49
3253,603357,设计总院,20.65,1.23,3,9,18,1.92,8.12,10.49
695,002242,九阳股份,19.10,-0.62,-1,9,8,0.0,13.96,10.47
2746,600790,轻纺城,4.23,1.2,4,9,18,2.42,6.55,10.44
2011,300667,必创科技,27.18,3.66,2,2,10,3.66,3.66,10.4
3485,603922,金鸿顺,18.40,1.1,5,9,17,2.85,6.17,10.38
1334,002911,佛燃股份,18.08,1.29,5,18,16,4.21,12.37,10.38
2850,600917,重庆燃气,7.66,2.13,5,13,16,4.64,9.27,10.37
2414,600383,金地集团,12.56,-0.71,9,8,8,15.34,10.37,10.37
3030,601818,光大银行,4.48,0.22,6,9,9,5.16,10.34,10.34
2528,600545,卓郎智能,8.12,1.63,5,5,19,3.97,3.97,10.33
2792,600841,上柴股份,8.76,2.46,4,3,17,6.18,5.04,10.33
479,002020,京新药业,10.17,0.69,4,8,9,3.46,4.41,10.3
1349,002928,华夏航空,21.00,3.7,3,1,13,2.79,0.0,10.29
3010,601669,中国电建,6.00,2.21,4,8,8,5.26,10.29,10.29
490,002032,苏 泊 尔,64.90,-1.55,-1,8,8,0.0,10.28,10.28
887,002439,启明星辰,28.45,2.82,5,3,5,10.27,7.48,10.27
2882,600987,航民股份,9.26,0.43,3,2,19,1.76,0.43,10.24
2613,600642,申能股份,5.61,0.9,4,19,19,1.81,10.22,10.22
1090,002647,仁东控股,15.10,1.48,1,1,19,0.0,0.0,10.22
3165,603158,腾龙股份,16.27,2.78,5,20,19,2.91,12.44,10.16
1989,300644,南京聚隆,32.76,2.76,3,3,13,4.0,4.0,10.15
1040,002595,豪迈科技,19.77,1.02,1,6,6,0.0,10.14,10.14
2997,601601,中国太保,34.94,0.92,1,1,13,0.0,0.0,10.12
3141,603101,汇嘉时代,13.82,1.92,5,8,16,4.38,4.94,10.12
3311,603567,珍宝岛,13.10,1.24,5,9,19,3.31,7.11,10.08
3431,603811,诚意药业,18.48,2.67,5,18,17,4.0,16.89,10.07
1851,300497,富祥股份,18.60,0.27,-1,9,19,0.0,7.51,10.06
624,002170,芭田股份,4.82,10.05,3,3,2,13.95,13.95,10.05
3210,603268,松发股份,20.30,1.91,1,1,8,0.0,0.0,10.03
665,002212,南洋股份,15.25,0.93,1,-2,19,0.0,0.93,10.03
1837,300481,濮阳惠成,19.43,10.02,4,3,2,17.9,17.9,10.02
2743,600785,新华百货,18.22,1.28,5,17,14,3.29,11.44,10.02
355,000862,银星能源,8.13,10.01,4,3,2,20.09,17.32,10.01
3346,603629,利通电子,45.98,10.0,3,3,2,21.0,21.0,10.0
2119,600033,福建高速,3.41,0.89,4,9,19,2.1,7.23,10.0
2828,600882,广泽股份,8.36,2.7,2,1,13,2.7,0.0,10.0
2973,601339,百隆东方,5.41,2.46,5,13,16,3.05,8.2,9.96
1250,002820,桂发祥,13.93,1.46,4,4,18,3.19,3.19,9.94
2751,600795,国电电力,2.77,2.21,3,3,16,2.97,2.97,9.92
3182,603187,海容冷链,49.10,2.08,4,8,9,2.14,5.64,9.92
3061,601966,玲珑轮胎,16.74,1.45,4,9,9,2.2,9.91,9.91
2539,600559,老白干酒,15.77,-0.5,-2,8,9,-0.5,5.13,9.9
3331,603602,纵横通信,30.68,0.23,4,3,16,4.0,3.65,9.89
1357,002937,兴瑞科技,32.14,5.03,4,2,4,9.88,5.03,9.88
3258,603365,水星家纺,17.06,2.09,5,3,13,6.23,4.02,9.85
2657,600693,东百集团,5.80,1.93,8,8,19,5.07,5.07,9.85
2320,600273,嘉化能源,10.06,-0.1,4,9,9,3.93,9.83,9.83
2721,600760,中航沈飞,33.83,-0.06,3,3,18,0.53,0.53,9.77
253,000709,河钢股份,3.60,3.75,9,8,8,14.65,9.76,9.76
931,002484,江海股份,7.77,-0.26,5,5,5,9.75,9.75,9.75
3382,603699,纽威股份,12.18,0.74,5,9,17,3.92,8.07,9.73
2103,600015,华夏银行,8.59,0.82,1,9,9,0.0,9.71,9.71
2885,600992,贵绳股份,8.96,0.11,4,4,13,3.58,3.58,9.67
279,000739,普洛药业,9.33,-0.74,2,9,9,-0.74,9.64,9.64
